ticket_id,created_at,resolved_at,channel,category,subcategory,priority,status,sentiment,product,customer_plan,region,language,assigned_agent,message,resolution_note,resolution_time_hrs,csat_score,first_response_time_hrs,reopened,escalated,num_interactions,customer_tenure_days
TKT-01062,2024-02-14 08:57:00,2024-02-14 18:51:00,email,Account Access,Email change,High,Resolved,Negative,InvoiceFlow,Professional,North America,Hindi,Agent_004 (Omar F),My account appears to be locked. I haven't violated any terms.,Issue fixed by agent,9.9,2.5,13.3,False,False,8,1340
TKT-01063,2025-06-25 16:52:00,2025-07-01 19:58:00,chat,Billing,Payment failure,Low,Resolved,Very Negative,CloudSync Pro,Enterprise,Southeast Asia,Spanish,Agent_007 (Elena V),My payment of $388.49 failed but the amount was still deducted from my account.,Self-service guided,147.1,1.8,20.3,False,False,10,1382
TKT-01064,2024-08-12 21:47:00,2024-08-13 15:53:00,helpdesk_portal,Technical Issue,Login error,High,Closed,Negative,DataDash,Free,Southeast Asia,French,Agent_007 (Elena V),My data isn't syncing across devices. Last successful sync was 4 days ago.,Policy exception granted,18.1,2.3,11.6,False,False,6,406
TKT-01065,2024-03-20 14:50:00,2024-03-25 00:56:00,chat,Account Access,Account locked,Low,Resolved,Negative,CloudSync Pro,Enterprise,Europe,English,Agent_006 (Raj P),My account appears to be locked. I haven't violated any terms.,Self-service guided,106.1,2.1,23.7,False,False,5,1163
TKT-01066,2024-08-05 16:48:00,2024-08-10 04:36:00,chat,Technical Issue,Feature not working,Low,Resolved,Neutral,DataDash,Professional,South Asia,Hindi,Agent_009 (Yuki T),The app keeps crashing when I try to invite a team member. I'm on macOS Sonoma.,Self-service guided,107.8,3.9,19.7,False,False,10,1298
TKT-01067,2024-06-18 22:50:00,2024-06-20 06:08:00,chat,Technical Issue,Feature not working,Medium,Closed,Negative,TaskBoard,Free,Africa,Hindi,Agent_003 (Lena K),I'm unable to connect an integration since the latest update. Getting error code ERR-747.,Escalated to engineering,31.3,3.0,17.5,False,False,3,395
TKT-01068,2025-01-30 09:34:00,,email,Delivery / Shipping,Late delivery,Medium,In Progress,Neutral,SecureVault,Starter,Europe,English,Agent_009 (Yuki T),The tracking for order #12491 hasn't updated in 6 days.,Refund processed,,,2.1,False,False,10,1449
TKT-01069,2024-01-29 10:25:00,2024-01-30 12:55:00,web_form,Technical Issue,Login error,High,Resolved,Neutral,CloudSync Pro,Professional,South Asia,English,Agent_001 (Priya S),Performance has been extremely slow on my end. Pages take 20+ seconds to load.,Issue fixed by agent,26.5,3.8,21.1,False,False,1,158
TKT-01070,2025-02-08 13:43:00,,chat,Technical Issue,App crash,Low,In Progress,Very Negative,CloudSync Pro,Professional,North America,English,Agent_009 (Yuki T),Performance has been extremely slow on my end. Pages take 20+ seconds to load.,Issue fixed by agent,,,4.6,False,False,3,1275
TKT-01071,2024-01-06 10:41:00,,chat,Technical Issue,Data sync issue,Low,In Progress,Very Negative,InvoiceFlow,Professional,Europe,Hindi,Agent_007 (Elena V),The app keeps crashing when I try to export a report. I'm on Windows 11.,Issue fixed by agent,,,2.8,False,False,6,584
TKT-01072,2024-07-09 08:54:00,,whatsapp,Delivery / Shipping,Damaged item,Medium,Open,Negative,SecureVault,Professional,North America,English,Agent_005 (Sophie M),"My order #33425 was supposed to arrive on Aug 31, 2024 but it's still not here.",Refund processed,,,2.8,False,False,1,52
TKT-01073,2025-01-04 11:41:00,,web_form,Technical Issue,App crash,Medium,In Progress,Negative,InvoiceFlow,Free,South Asia,English,Agent_007 (Elena V),I'm unable to connect an integration since the latest update. Getting error code ERR-842.,Self-service guided,,,11.9,True,False,12,171
TKT-01074,2024-04-08 17:12:00,2024-04-10 23:42:00,chat,Technical Issue,Performance slow,Medium,Resolved,Neutral,SecureVault,Professional,Southeast Asia,English,Agent_006 (Raj P),I'm unable to export a report since the latest update. Getting error code ERR-729.,Issue fixed by agent,54.5,3.6,0.7,False,False,1,740
TKT-01075,2024-10-25 20:59:00,2024-10-30 07:29:00,helpdesk_portal,Refund / Return,Full refund,Low,Closed,Negative,CloudSync Pro,Starter,Europe,English,Agent_003 (Lena K),I was overcharged and would like a partial refund for the difference.,Self-service guided,106.5,2.7,9.5,False,False,1,696
TKT-01076,2024-05-20 12:36:00,2024-05-22 04:18:00,chat,General Inquiry,Partnership,Low,Closed,Neutral,CloudSync Pro,Starter,Africa,Hindi,Agent_004 (Omar F),Does CloudSync Pro integrate with Salesforce?,Policy exception granted,39.7,3.5,1.8,False,False,1,746
TKT-01077,2024-02-20 19:17:00,,helpdesk_portal,Billing,Subscription upgrade,Medium,Open,Negative,InvoiceFlow,Enterprise,South Asia,English,Agent_001 (Priya S),My payment of $485.49 failed but the amount was still deducted from my account.,Issue fixed by agent,,,15.3,False,False,2,505
TKT-01078,2025-02-15 21:28:00,,email,Account Access,Email change,Medium,Open,Neutral,CloudSync Pro,Enterprise,Latin America,Arabic,Agent_007 (Elena V),I can't log in to my account. The password reset email is not arriving.,Refund processed,,,7.4,True,False,8,956
TKT-01079,2025-04-16 11:20:00,2025-04-23 03:26:00,phone,Delivery / Shipping,Wrong item,Low,Resolved,Very Negative,InvoiceFlow,Enterprise,North America,English,Agent_005 (Sophie M),"My order #32891 was supposed to arrive on Jul 05, 2024 but it's still not here.",Issue fixed by agent,160.1,1.6,21.0,False,False,11,696
TKT-01080,2025-06-25 16:49:00,,email,Delivery / Shipping,Tracking issue,High,In Progress,Negative,SecureVault,Enterprise,North America,English,Agent_006 (Raj P),The item I received is damaged. I need a replacement or refund for order #27153.,Issue fixed by agent,,,13.3,False,False,11,930
TKT-01081,2024-02-27 10:26:00,,helpdesk_portal,Technical Issue,Feature not working,High,In Progress,Neutral,SecureVault,Enterprise,Middle East,Arabic,Agent_009 (Yuki T),I'm unable to export a report since the latest update. Getting error code ERR-483.,Escalated to engineering,,,5.2,False,False,9,1140
TKT-01082,2024-07-27 15:55:00,2024-07-28 09:13:00,web_form,Technical Issue,Login error,High,Resolved,Neutral,CloudSync Pro,Starter,North America,German,Agent_009 (Yuki T),The app keeps crashing when I try to invite a team member. I'm on Windows 11.,Policy exception granted,17.3,3.2,15.0,False,False,4,1036
TKT-01083,2024-07-01 21:11:00,,whatsapp,Billing,Payment failure,Medium,Open,Neutral,SecureVault,Professional,Europe,English,Agent_003 (Lena K),Could you send me a detailed invoice for the period Oct–Dec 2024? I need it for tax purposes.,Self-service guided,,,6.3,False,False,11,155
TKT-01084,2024-11-28 13:04:00,2024-11-30 04:46:00,chat,Refund / Return,Policy inquiry,Low,Closed,Neutral,CloudSync Pro,Starter,Southeast Asia,English,Agent_009 (Yuki T),I'd like to request a full refund for my recent purchase. Order #93321.,Issue fixed by agent,39.7,3.6,0.4,False,False,12,1210
TKT-01085,2024-03-06 22:38:00,2024-03-08 13:14:00,chat,Technical Issue,App crash,High,Closed,Negative,InvoiceFlow,Starter,North America,English,Agent_008 (Daniel N),My data isn't syncing across devices. Last successful sync was 11 days ago.,No action needed,38.6,2.0,17.5,False,False,7,91
TKT-01086,2024-08-20 11:07:00,2024-08-27 12:25:00,whatsapp,Billing,Duplicate charge,Low,Closed,Positive,DataDash,Enterprise,South Asia,Spanish,Unassigned,Could you send me a detailed invoice for the period Jul–Sep 2024? I need it for tax purposes.,Refund processed,169.3,4.2,,False,False,11,139
TKT-01087,2024-12-28 18:10:00,,email,Technical Issue,Data sync issue,Low,In Progress,Neutral,CloudSync Pro,Enterprise,Europe,German,Agent_005 (Sophie M),Performance has been extremely slow on my end. Pages take 20+ seconds to load.,Self-service guided,,,0.8,False,False,8,1178
TKT-01088,2024-10-06 10:20:00,2024-10-06 18:26:00,chat,Account Access,2FA issue,High,Closed,Negative,CloudSync Pro,Free,Europe,French,Agent_001 (Priya S),My account appears to be locked. I haven't violated any terms.,Refund processed,8.1,2.7,20.5,False,False,6,630
TKT-01089,2024-05-20 19:19:00,2024-05-22 06:07:00,email,Feature Request,UI improvement,High,Closed,Negative,DataDash,Free,North America,English,Agent_002 (James T),It would be really helpful if DataDash supported direct integration with Zapier.,Issue fixed by agent,34.8,2.2,3.9,False,False,4,964
TKT-01090,2024-08-16 22:56:00,2024-08-18 10:26:00,web_form,Delivery / Shipping,Missing package,High,Resolved,Very Negative,TaskBoard,Starter,Southeast Asia,English,Agent_008 (Daniel N),The item I received is damaged. I need a replacement or refund for order #64959.,Self-service guided,35.5,1.1,11.9,False,False,3,324
TKT-01091,2025-05-23 15:43:00,,chat,Refund / Return,Policy inquiry,Medium,In Progress,Negative,CloudSync Pro,Enterprise,Southeast Asia,Arabic,Agent_002 (James T),I'd like to request a full refund for my recent purchase. Order #44370.,Refund processed,,,13.7,False,False,3,580
TKT-01092,2025-01-19 14:21:00,2025-01-20 19:57:00,web_form,Billing,Payment failure,Medium,Closed,Neutral,CloudSync Pro,Starter,Southeast Asia,English,Agent_009 (Yuki T),Could you send me a detailed invoice for the period Apr–Jun 2024? I need it for tax purposes.,Pending customer,29.6,3.2,21.3,True,False,9,1227
TKT-01093,2024-10-20 10:45:00,2024-10-24 01:27:00,phone,Account Access,Password reset,Medium,Resolved,Negative,InvoiceFlow,Enterprise,Africa,English,Agent_002 (James T),I need to update the email address associated with my account.,Refund processed,86.7,2.2,15.7,False,False,1,1362
TKT-01094,2025-03-01 22:46:00,,web_form,Billing,Invoice request,Low,In Progress,Negative,CloudSync Pro,Professional,Africa,French,Agent_001 (Priya S),Could you send me a detailed invoice for the period Apr–Jun 2024? I need it for tax purposes.,Refund processed,,,8.0,False,False,4,513
TKT-01095,2024-07-28 17:23:00,2024-07-30 02:11:00,web_form,General Inquiry,Pricing info,Medium,Closed,Negative,InvoiceFlow,Professional,North America,English,Agent_001 (Priya S),Does InvoiceFlow integrate with Salesforce?,Self-service guided,32.8,2.3,18.9,False,False,3,772
TKT-01096,2025-06-03 22:27:00,2025-06-05 03:45:00,whatsapp,Technical Issue,Feature not working,Medium,Resolved,Very Negative,DataDash,Free,Europe,English,Agent_008 (Daniel N),Performance has been extremely slow on my end. Pages take 20+ seconds to load.,Self-service guided,29.3,1.8,22.0,False,False,11,69
TKT-01097,2024-03-27 16:53:00,2024-03-28 20:11:00,email,Billing,Duplicate charge,High,Resolved,Very Negative,InvoiceFlow,Professional,Europe,Hindi,Agent_005 (Sophie M),Could you send me a detailed invoice for the period Jul–Sep 2024? I need it for tax purposes.,Refund processed,27.3,1.2,14.1,True,False,2,759
TKT-01098,2025-04-26 22:38:00,2025-04-28 04:38:00,chat,Billing,Duplicate charge,High,Closed,Very Negative,TaskBoard,Professional,Europe,English,Agent_001 (Priya S),"Hi, I was charged $462.99 twice on Nov 04, 2024. My invoice is INV-7156. Please refund the duplicate.",Issue fixed by agent,30.0,1.1,16.6,False,False,8,991
TKT-01099,2025-05-14 11:51:00,,email,General Inquiry,Pricing info,Low,In Progress,Negative,InvoiceFlow,Professional,Europe,English,Agent_006 (Raj P),I'm interested in a partnership opportunity with your company.,Issue fixed by agent,,,18.3,False,False,8,1408
TKT-01100,2024-11-28 18:53:00,2024-11-30 18:47:00,phone,General Inquiry,Documentation,Medium,Resolved,Positive,CloudSync Pro,Starter,Africa,English,Agent_004 (Omar F),Could you explain the difference between the Professional and Enterprise plans?,Self-service guided,47.9,4.6,9.0,False,False,7,239
TKT-01101,2025-02-17 09:37:00,2025-02-19 16:07:00,chat,Refund / Return,Partial refund,Low,Resolved,Neutral,SecureVault,Starter,North America,English,Agent_002 (James T),What's the status of refund request #REF-7690? It's been 9 days.,Self-service guided,54.5,3.1,10.3,False,False,6,332
TKT-01102,2024-08-28 07:07:00,2024-08-30 14:25:00,chat,Account Access,2FA issue,Low,Resolved,Negative,SecureVault,Starter,Latin America,Hindi,Agent_001 (Priya S),I need to update the email address associated with my account.,Issue fixed by agent,55.3,2.2,23.9,False,False,9,744
TKT-01103,2025-04-10 18:25:00,2025-04-15 23:43:00,chat,Feature Request,UI improvement,Low,Resolved,Negative,CloudSync Pro,Starter,North America,English,Agent_006 (Raj P),"Can you add an option to export reports in Excel format, not just CSV?",Self-service guided,125.3,2.0,18.1,False,False,9,357
TKT-01104,2025-06-11 11:00:00,2025-06-15 02:30:00,email,Delivery / Shipping,Missing package,Medium,Resolved,Negative,TaskBoard,Professional,Europe,English,Agent_004 (Omar F),"My order #23497 was supposed to arrive on Dec 03, 2024 but it's still not here.",Issue fixed by agent,87.5,2.5,2.0,False,False,10,62
TKT-01105,2025-02-28 17:37:00,2025-03-05 07:49:00,chat,Refund / Return,Return request,Low,Resolved,Negative,CloudSync Pro,Enterprise,South Asia,English,Agent_001 (Priya S),I'd like to request a full refund for my recent purchase. Order #38666.,Issue fixed by agent,110.2,2.7,2.7,False,False,12,514
TKT-01106,2024-09-12 08:23:00,2024-09-16 06:23:00,whatsapp,Delivery / Shipping,Tracking issue,Low,Escalated,Negative,DataDash,Free,Europe,English,Agent_008 (Daniel N),"My order #89119 was supposed to arrive on May 08, 2024 but it's still not here.",No action needed,94.0,,3.9,False,True,9,488
TKT-01107,2024-03-27 20:54:00,2024-03-28 16:12:00,chat,Account Access,Email change,High,Closed,Very Negative,CloudSync Pro,Professional,North America,English,Agent_006 (Raj P),I'm having trouble with 2FA — the codes aren't working on my new phone.,Issue fixed by agent,19.3,1.6,7.2,False,False,12,525
TKT-01108,2024-12-14 07:49:00,2024-12-17 06:49:00,email,Delivery / Shipping,Late delivery,Medium,Closed,Negative,DataDash,Professional,Europe,Hindi,Agent_008 (Daniel N),"My order #34676 was supposed to arrive on Dec 20, 2024 but it's still not here.",Self-service guided,71.0,2.9,13.9,False,False,3,1305
TKT-01109,2024-05-23 07:57:00,2024-05-26 15:45:00,chat,Account Access,Account locked,Medium,Closed,Neutral,InvoiceFlow,Professional,Europe,English,Agent_009 (Yuki T),My account appears to be locked. I haven't violated any terms.,Issue fixed by agent,79.8,3.2,10.7,False,False,5,1031
TKT-01110,2024-10-20 13:37:00,2024-10-21 10:43:00,email,Technical Issue,Feature not working,High,Resolved,Negative,DataDash,Professional,North America,English,Agent_008 (Daniel N),The app keeps crashing when I try to export a report. I'm on Android 14.,Refund processed,21.1,3.0,21.5,False,False,8,494
TKT-01111,2024-06-29 20:53:00,2024-07-06 15:53:00,chat,Delivery / Shipping,Wrong item,Low,Escalated,Negative,DataDash,Enterprise,North America,Japanese,Agent_002 (James T),The item I received is damaged. I need a replacement or refund for order #60607.,Refund processed,163.0,,14.6,False,True,12,27
TKT-01112,2024-08-25 16:46:00,,whatsapp,Billing,Invoice request,Low,Open,Negative,SecureVault,Starter,North America,English,Agent_004 (Omar F),My payment of $129.49 failed but the amount was still deducted from my account.,Policy exception granted,,,1.7,False,False,2,412
TKT-01113,2024-02-12 13:48:00,2024-02-14 09:12:00,chat,Complaint,Unresolved issue,Medium,Resolved,Neutral,InvoiceFlow,Professional,South Asia,English,Agent_001 (Priya S),I've been waiting 9 days for a response. This is unacceptable.,Pending customer,43.4,3.8,3.4,False,False,12,917
TKT-01114,2024-03-13 13:49:00,2024-03-14 04:13:00,web_form,Feature Request,UI improvement,Critical,Resolved,Negative,SecureVault,Free,Europe,Hindi,Agent_003 (Lena K),It would be really helpful if CloudSync Pro supported direct integration with Slack.,,14.4,2.4,3.9,False,False,11,419
TKT-01115,2024-03-22 17:07:00,2024-03-23 08:13:00,email,Feature Request,New integration,High,Resolved,Very Negative,CloudSync Pro,Starter,Southeast Asia,English,Agent_002 (James T),It would be really helpful if TaskBoard supported direct integration with Jira.,Policy exception granted,15.1,2.0,18.8,False,False,9,1132
TKT-01116,2024-07-09 14:43:00,,chat,Feature Request,New integration,High,Open,Very Negative,CloudSync Pro,Enterprise,Latin America,English,Agent_001 (Priya S),"Can you add an option to export reports in Excel format, not just CSV?",Refund processed,,,9.1,False,False,8,132
TKT-01117,2024-12-29 21:46:00,2024-12-31 13:22:00,web_form,Billing,Payment failure,Medium,Resolved,Negative,SecureVault,Free,Southeast Asia,English,Agent_004 (Omar F),I noticed an incorrect charge of $443.49 on my last bill. Can you look into invoice INV-7869?,No action needed,39.6,2.9,18.9,False,False,6,153
TKT-01118,2024-07-26 13:04:00,2024-07-29 20:58:00,web_form,Technical Issue,Login error,Medium,Resolved,Negative,CloudSync Pro,Professional,Europe,Spanish,Agent_005 (Sophie M),Performance has been extremely slow on my end. Pages take 20+ seconds to load.,,79.9,2.9,18.7,False,False,4,616
TKT-01119,2024-05-16 19:12:00,2024-05-17 20:18:00,phone,Feature Request,New integration,High,Closed,Neutral,DataDash,Starter,Europe,English,Agent_005 (Sophie M),"Can you add an option to export reports in Excel format, not just CSV?",Refund processed,25.1,3.6,11.2,False,False,8,856
